MATCH_ID,MATCH_DATE,TOURNAMENT,TEAM_ID,OPP_TEAM_ID,GOALS,OPP_GOALS,IS_HOST,TOURNAMENT_CATEGORY,MATCH_HASH,ELO_POST,AVG_GOALS_10,AVG_OPP_GOALS_10
88.0,1893-03-13,British Home Championship,Wales,England,0.0,6.0,0,Other,1893-03-13 00:00:00_England_Wales,1388.1205549877545,1.7,3.5
89.0,1893-03-18,British Home Championship,Scotland,Wales,8.0,0.0,0,Other,1893-03-18 00:00:00_Scotland_Wales,1654.9320529231688,2.7,1.5
89.0,1893-03-18,British Home Championship,Wales,Scotland,0.0,8.0,1,Other,1893-03-18 00:00:00_Scotland_Wales,1384.5170090927586,1.4,4.0
90.0,1893-03-25,British Home Championship,Northern Ireland,Scotland,1.0,6.0,0,Other,1893-03-25 00:00:00_Northern Ireland_Scotland,1339.9972312227812,1.7,4.0
90.0,1893-03-25,British Home Championship,Scotland,Northern Ireland,6.0,1.0,1,Other,1893-03-25 00:00:00_Northern Ireland_Scotland,1657.7775310929412,3.5,1.5
91.0,1893-04-01,British Home Championship,England,Scotland,5.0,2.0,1,Other,1893-04-01 00:00:00_England_Scotland,1634.6679488801271,4.2,0.7
91.0,1893-04-01,British Home Championship,Scotland,England,2.0,5.0,0,Other,1893-04-01 00:00:00_England_Scotland,1646.7995480904885,3.6,1.6
92.0,1894-02-24,British Home Championship,Northern Ireland,Wales,1.0,4.0,0,Other,1894-02-24 00:00:00_Northern Ireland_Wales,1331.2716460131248,1.6,4.1
92.0,1894-02-24,British Home Championship,Wales,Northern Ireland,4.0,1.0,1,Other,1894-02-24 00:00:00_Northern Ireland_Wales,1393.242594302415,0.9,4.6
93.0,1894-03-03,British Home Championship,England,Northern Ireland,2.0,2.0,0,Other,1894-03-03 00:00:00_England_Northern Ireland,1627.6377592924832,3.8,0.8
93.0,1894-03-03,British Home Championship,Northern Ireland,England,2.0,2.0,1,Other,1894-03-03 00:00:00_England_Northern Ireland,1338.3018356007688,1.6,3.6
94.0,1894-03-12,British Home Championship,England,Wales,5.0,1.0,0,Other,1894-03-12 00:00:00_England_Wales,1631.7574984484243,3.9,0.9
94.0,1894-03-12,British Home Championship,Wales,England,1.0,5.0,1,Other,1894-03-12 00:00:00_England_Wales,1389.122855146474,1.2,4.4
95.0,1894-03-24,British Home Championship,Scotland,Wales,5.0,2.0,1,Other,1894-03-24 00:00:00_Scotland_Wales,1650.4981189816199,3.4,2.0
95.0,1894-03-24,British Home Championship,Wales,Scotland,2.0,5.0,0,Other,1894-03-24 00:00:00_Scotland_Wales,1385.4242842553426,1.3,4.4
96.0,1894-03-31,British Home Championship,Northern Ireland,Scotland,1.0,2.0,1,Other,1894-03-31 00:00:00_Northern Ireland_Scotland,1335.4578595471176,1.7,3.4
96.0,1894-03-31,British Home Championship,Scotland,Northern Ireland,2.0,1.0,0,Other,1894-03-31 00:00:00_Northern Ireland_Scotland,1653.342095035271,3.8,2.1
97.0,1894-04-07,British Home Championship,England,Scotland,2.0,2.0,0,Other,1894-04-07 00:00:00_England_Scotland,1632.3779550504314,4.0,0.9
97.0,1894-04-07,British Home Championship,Scotland,England,2.0,2.0,1,Other,1894-04-07 00:00:00_England_Scotland,1652.721638433264,3.6,1.9
98.0,1895-03-09,British Home Championship,England,Northern Ireland,9.0,0.0,1,Other,1895-03-09 00:00:00_England_Northern Ireland,1635.4432806502923,3.6,1.0
98.0,1895-03-09,British Home Championship,Northern Ireland,England,0.0,9.0,0,Other,1895-03-09 00:00:00_England_Northern Ireland,1332.3925339472567,1.1,3.4
99.0,1895-03-16,British Home Championship,Northern Ireland,Wales,2.0,2.0,1,Other,1895-03-16 00:00:00_Northern Ireland_Wales,1333.9071658898058,1.0,3.7
99.0,1895-03-16,British Home Championship,Wales,Northern Ireland,2.0,2.0,0,Other,1895-03-16 00:00:00_Northern Ireland_Wales,1383.9096523127935,1.3,4.2
100.0,1895-03-18,British Home Championship,England,Wales,1.0,1.0,1,Other,1895-03-18 00:00:00_England_Wales,1629.2496445433258,4.3,0.9
100.0,1895-03-18,British Home Championship,Wales,England,1.0,1.0,0,Other,1895-03-18 00:00:00_England_Wales,1390.10328841976,1.4,4.0
101.0,1895-03-23,British Home Championship,Scotland,Wales,2.0,2.0,0,Other,1895-03-23 00:00:00_Scotland_Wales,1646.3352220678353,3.6,2.0
101.0,1895-03-23,British Home Championship,Wales,Scotland,2.0,2.0,1,Other,1895-03-23 00:00:00_Scotland_Wales,1396.4897047851887,1.2,3.7
102.0,1895-03-30,British Home Championship,Northern Ireland,Scotland,1.0,3.0,0,Other,1895-03-30 00:00:00_Northern Ireland_Scotland,1331.066443130861,1.1,3.7
102.0,1895-03-30,British Home Championship,Scotland,Northern Ireland,3.0,1.0,1,Other,1895-03-30 00:00:00_Northern Ireland_Scotland,1649.17594482678,3.7,2.0
103.0,1895-04-06,British Home Championship,England,Scotland,3.0,0.0,1,Other,1895-04-06 00:00:00_England_Scotland,1639.8225415607085,4.2,1.0
103.0,1895-04-06,British Home Championship,Scotland,England,0.0,3.0,0,Other,1895-04-06 00:00:00_England_Scotland,1638.6030478093974,3.7,1.9
104.0,1896-02-29,British Home Championship,Northern Ireland,Wales,1.0,6.0,0,Other,1896-02-29 00:00:00_Northern Ireland_Wales,1322.927530896303,1.1,3.9
104.0,1896-02-29,British Home Championship,Wales,Northern Ireland,6.0,1.0,1,Other,1896-02-29 00:00:00_Northern Ireland_Wales,1404.6286170197466,1.3,3.8
105.0,1896-03-07,British Home Championship,England,Northern Ireland,2.0,0.0,0,Other,1896-03-07 00:00:00_England_Northern Ireland,1642.6011685341043,4.3,1.0
105.0,1896-03-07,British Home Championship,Northern Ireland,England,0.0,2.0,1,Other,1896-03-07 00:00:00_England_Northern Ireland,1320.1489039229073,1.2,4.3
106.0,1896-03-16,British Home Championship,England,Wales,9.0,1.0,0,Other,1896-03-16 00:00:00_England_Wales,1646.6539528314863,4.1,0.9
106.0,1896-03-16,British Home Championship,Wales,England,1.0,9.0,1,Other,1896-03-16 00:00:00_England_Wales,1400.5758327223646,1.9,3.7
107.0,1896-03-21,British Home Championship,Scotland,Wales,4.0,0.0,1,Other,1896-03-21 00:00:00_Scotland_Wales,1642.654815339799,3.1,2.1
107.0,1896-03-21,British Home Championship,Wales,Scotland,0.0,4.0,0,Other,1896-03-21 00:00:00_Scotland_Wales,1396.524065191963,1.9,4.0
108.0,1896-03-28,British Home Championship,Northern Ireland,Scotland,3.0,3.0,1,Other,1896-03-28 00:00:00_Northern Ireland_Scotland,1327.4466576252883,1.0,4.2
108.0,1896-03-28,British Home Championship,Scotland,Northern Ireland,3.0,3.0,0,Other,1896-03-28 00:00:00_Northern Ireland_Scotland,1635.357061637418,3.4,1.7
109.0,1896-04-04,British Home Championship,England,Scotland,1.0,2.0,0,Other,1896-04-04 00:00:00_England_Scotland,1636.3289167035894,4.4,0.9
109.0,1896-04-04,British Home Championship,Scotland,England,2.0,1.0,1,Other,1896-04-04 00:00:00_England_Scotland,1645.682097765315,2.9,2.0
110.0,1897-02-20,British Home Championship,England,Northern Ireland,6.0,0.0,1,Other,1897-02-20 00:00:00_England_Northern Ireland,1639.219750922136,3.9,1.1
110.0,1897-02-20,British Home Championship,Northern Ireland,England,0.0,6.0,0,Other,1897-02-20 00:00:00_England_Northern Ireland,1324.5558234067416,1.2,3.9
111.0,1897-03-06,British Home Championship,Northern Ireland,Wales,4.0,3.0,1,Other,1897-03-06 00:00:00_Northern Ireland_Wales,1336.598109337132,1.1,3.9
111.0,1897-03-06,British Home Championship,Wales,Northern Ireland,3.0,4.0,0,Other,1897-03-06 00:00:00_Northern Ireland_Wales,1384.4817792615727,1.9,3.8
112.0,1897-03-20,British Home Championship,Scotland,Wales,2.0,2.0,0,Other,1897-03-20 00:00:00_Scotland_Wales,1639.3199120327329,2.5,2.0
112.0,1897-03-20,British Home Championship,Wales,Scotland,2.0,2.0,1,Other,1897-03-20 00:00:00_Scotland_Wales,1390.8439649941547,2.2,3.4
113.0,1897-03-27,British Home Championship,Northern Ireland,Scotland,1.0,5.0,0,Other,1897-03-27 00:00:00_Northern Ireland_Scotland,1333.6184667731827,1.4,3.8
113.0,1897-03-27,British Home Championship,Scotland,Northern Ireland,5.0,1.0,1,Other,1897-03-27 00:00:00_Northern Ireland_Scotland,1642.2995545966821,2.5,1.7
114.0,1897-03-29,British Home Championship,England,Wales,4.0,0.0,1,Other,1897-03-29 00:00:00_England_Wales,1643.0824539965454,4.0,0.9
114.0,1897-03-29,British Home Championship,Wales,England,0.0,4.0,0,Other,1897-03-29 00:00:00_England_Wales,1386.9812619197453,2.0,3.5
115.0,1897-04-03,British Home Championship,England,Scotland,1.0,2.0,1,Other,1897-04-03 00:00:00_England_Scotland,1633.0599203785916,4.2,0.7
115.0,1897-04-03,British Home Championship,Scotland,England,2.0,1.0,0,Other,1897-04-03 00:00:00_England_Scotland,1652.3220882146359,2.5,1.6
116.0,1898-02-19,British Home Championship,Northern Ireland,Wales,1.0,0.0,0,Other,1898-02-19 00:00:00_Northern Ireland_Wales,1345.1424070177234,1.3,4.1
116.0,1898-02-19,British Home Championship,Wales,Northern Ireland,0.0,1.0,1,Other,1898-02-19 00:00:00_Northern Ireland_Wales,1375.4573216752046,1.9,3.4
117.0,1898-03-05,British Home Championship,England,Northern Ireland,3.0,2.0,0,Other,1898-03-05 00:00:00_England_Northern Ireland,1636.2621833567985,3.8,0.8
117.0,1898-03-05,British Home Championship,Northern Ireland,England,2.0,3.0,1,Other,1898-03-05 00:00:00_England_Northern Ireland,1341.9401440395166,1.3,3.9
118.0,1898-03-19,British Home Championship,Scotland,Wales,5.0,2.0,1,Other,1898-03-19 00:00:00_Scotland_Wales,1655.6991943874998,2.5,1.6
118.0,1898-03-19,British Home Championship,Wales,Scotland,2.0,5.0,0,Other,1898-03-19 00:00:00_Scotland_Wales,1372.0802155023407,1.7,3.0
119.0,1898-03-26,British Home Championship,Northern Ireland,Scotland,0.0,3.0,1,Other,1898-03-26 00:00:00_Northern Ireland_Scotland,1339.1180437851158,1.5,3.3
119.0,1898-03-26,British Home Championship,Scotland,Northern Ireland,3.0,0.0,0,Other,1898-03-26 00:00:00_Northern Ireland_Scotland,1658.5212946419006,2.8,1.6
120.0,1898-03-28,British Home Championship,England,Wales,3.0,0.0,0,Other,1898-03-28 00:00:00_England_Wales,1639.8491946977513,3.9,0.8
120.0,1898-03-28,British Home Championship,Wales,England,0.0,3.0,1,Other,1898-03-28 00:00:00_England_Wales,1368.493204161388,1.7,3.3
121.0,1898-04-02,British Home Championship,England,Scotland,3.0,1.0,0,Other,1898-04-02 00:00:00_England_Scotland,1650.3861041215282,3.3,0.8
121.0,1898-04-02,British Home Championship,Scotland,England,1.0,3.0,1,Other,1898-04-02 00:00:00_England_Scotland,1647.9843852181236,2.9,1.4
122.0,1899-02-18,British Home Championship,England,Northern Ireland,13.0,2.0,1,Other,1899-02-18 00:00:00_England_Northern Ireland,1653.2431404009526,3.5,0.8
122.0,1899-02-18,British Home Championship,Northern Ireland,England,2.0,13.0,0,Other,1899-02-18 00:00:00_England_Northern Ireland,1336.2610075056914,1.3,3.4
123.0,1899-03-04,British Home Championship,Northern Ireland,Wales,1.0,0.0,1,Other,1899-03-04 00:00:00_Northern Ireland_Wales,1347.1860723361783,1.4,4.4
123.0,1899-03-04,British Home Championship,Wales,Northern Ireland,0.0,1.0,0,Other,1899-03-04 00:00:00_Northern Ireland_Wales,1357.568139330901,1.6,3.5
124.0,1899-03-18,British Home Championship,Scotland,Wales,6.0,0.0,0,Other,1899-03-18 00:00:00_Scotland_Wales,1651.148151119816,2.7,1.6
124.0,1899-03-18,British Home Championship,Wales,Scotland,0.0,6.0,1,Other,1899-03-18 00:00:00_Scotland_Wales,1354.4043734292086,1.4,3.4
125.0,1899-03-20,British Home Championship,England,Wales,4.0,0.0,1,Other,1899-03-20 00:00:00_England_Wales,1656.2799088161025,4.5,1.0
125.0,1899-03-20,British Home Championship,Wales,England,0.0,4.0,0,Other,1899-03-20 00:00:00_England_Wales,1351.3676050140587,0.8,3.9
126.0,1899-03-25,British Home Championship,Northern Ireland,Scotland,1.0,9.0,0,Other,1899-03-25 00:00:00_Northern Ireland_Scotland,1344.2244885370376,1.4,3.8
126.0,1899-03-25,British Home Championship,Scotland,Northern Ireland,9.0,1.0,1,Other,1899-03-25 00:00:00_Northern Ireland_Scotland,1654.1097349189567,3.3,1.3
127.0,1899-04-08,British Home Championship,England,Scotland,2.0,1.0,1,Other,1899-04-08 00:00:00_England_Scotland,1666.2174470026232,4.7,1.0
127.0,1899-04-08,British Home Championship,Scotland,England,1.0,2.0,0,Other,1899-04-08 00:00:00_England_Scotland,1644.172196732436,3.8,1.4
128.0,1900-02-03,British Home Championship,Scotland,Wales,5.0,2.0,1,Other,1900-02-03 00:00:00_Scotland_Wales,1647.2995183627888,3.6,1.3
128.0,1900-02-03,British Home Championship,Wales,Scotland,2.0,5.0,0,Other,1900-02-03 00:00:00_Scotland_Wales,1348.240283383706,0.7,3.4
129.0,1900-02-24,British Home Championship,Northern Ireland,Wales,0.0,2.0,0,Other,1900-02-24 00:00:00_Northern Ireland_Wales,1334.340067257001,1.5,4.5
129.0,1900-02-24,British Home Championship,Wales,Northern Ireland,2.0,0.0,1,Other,1900-02-24 00:00:00_Northern Ireland_Wales,1358.1247046637425,0.9,3.5
130.0,1900-03-03,British Home Championship,Northern Ireland,Scotland,0.0,3.0,1,Other,1900-03-03 00:00:00_Northern Ireland_Scotland,1331.5067917375377,1.2,4.4
130.0,1900-03-03,British Home Championship,Scotland,Northern Ireland,3.0,0.0,0,Other,1900-03-03 00:00:00_Northern Ireland_Scotland,1650.1327938822521,3.9,1.4
131.0,1900-03-17,British Home Championship,England,Northern Ireland,2.0,0.0,0,Other,1900-03-17 00:00:00_England_Northern Ireland,1668.7596631554425,4.0,1.0
131.0,1900-03-17,British Home Championship,Northern Ireland,England,0.0,2.0,1,Other,1900-03-17 00:00:00_England_Northern Ireland,1328.9645755847184,1.2,4.1
132.0,1900-03-26,British Home Championship,England,Wales,1.0,1.0,0,Other,1900-03-26 00:00:00_England_Wales,1661.6256359070271,4.1,0.8
132.0,1900-03-26,British Home Championship,Wales,England,1.0,1.0,1,Other,1900-03-26 00:00:00_England_Wales,1365.2587319121578,0.8,3.1
133.0,1900-04-07,British Home Championship,England,Scotland,1.0,4.0,0,Other,1900-04-07 00:00:00_England_Scotland,1651.2949659232224,3.6,0.9
133.0,1900-04-07,British Home Championship,Scotland,England,4.0,1.0,1,Other,1900-04-07 00:00:00_England_Scotland,1660.4634638660568,4.0,1.2
134.0,1901-02-23,British Home Championship,Northern Ireland,Scotland,0.0,11.0,0,Other,1901-02-23 00:00:00_Northern Ireland_Scotland,1326.3810486598238,0.8,4.0
134.0,1901-02-23,British Home Championship,Scotland,Northern Ireland,11.0,0.0,1,Other,1901-02-23 00:00:00_Northern Ireland_Scotland,1663.0469907909514,3.9,1.2
135.0,1901-03-02,British Home Championship,Scotland,Wales,1.0,1.0,0,Other,1901-03-02 00:00:00_Scotland_Wales,1656.0993676415699,4.8,1.1
135.0,1901-03-02,British Home Championship,Wales,Scotland,1.0,1.0,1,Other,1901-03-02 00:00:00_Scotland_Wales,1372.2063550615394,0.7,3.0
136.0,1901-03-09,British Home Championship,England,Northern Ireland,3.0,0.0,1,Other,1901-03-09 00:00:00_England_Northern Ireland,1653.9649792847779,3.3,1.3
136.0,1901-03-09,British Home Championship,Northern Ireland,England,0.0,3.0,0,Other,1901-03-09 00:00:00_England_Northern Ireland,1323.7110352982684,0.7,4.6
137.0,1901-03-18,British Home Championship,England,Wales,6.0,0.0,1,Other,1901-03-18 00:00:00_England_Wales,1657.2637483971887,3.5,1.1
137.0,1901-03-18,British Home Championship,Wales,England,0.0,6.0,0,Other,1901-03-18 00:00:00_England_Wales,1368.9075859491286,0.8,2.7
138.0,1901-03-23,British Home Championship,Northern Ireland,Wales,0.0,1.0,1,Other,1901-03-23 00:00:00_Northern Ireland_Wales,1315.004608028706,0.6,4.9
138.0,1901-03-23,British Home Championship,Wales,Northern Ireland,1.0,0.0,0,Other,1901-03-23 00:00:00_Northern Ireland_Wales,1377.614013218691,0.8,3.2
139.0,1901-03-30,British Home Championship,England,Scotland,2.0,2.0,1,Other,1901-03-30 00:00:00_England_Scotland,1657.2302349505278,3.8,0.9
139.0,1901-03-30,British Home Championship,Scotland,England,2.0,2.0,0,Other,1901-03-30 00:00:00_England_Scotland,1656.1328810882308,4.4,1.0
140.0,1902-02-22,British Home Championship,Northern Ireland,Wales,3.0,0.0,0,Other,1902-02-22 00:00:00_Northern Ireland_Wales,1326.787395369926,0.4,4.7
140.0,1902-02-22,British Home Championship,Wales,Northern Ireland,0.0,3.0,1,Other,1902-02-22 00:00:00_Northern Ireland_Wales,1365.831225877471,0.7,2.7
141.0,1902-03-01,British Home Championship,Northern Ireland,Scotland,1.0,5.0,1,Other,1902-03-01 00:00:00_Northern Ireland_Scotland,1324.1758515837898,0.7,4.4
141.0,1902-03-01,British Home Championship,Scotland,Northern Ireland,5.0,1.0,0,Other,1902-03-01 00:00:00_Northern Ireland_Scotland,1658.7444248743668,4.3,1.2
142.0,1902-03-03,British Home Championship,England,Wales,0.0,0.0,0,Other,1902-03-03 00:00:00_England_Wales,1650.3789630720103,3.7,1.1
142.0,1902-03-03,British Home Championship,Wales,England,0.0,0.0,1,Other,1902-03-03 00:00:00_England_Wales,1372.6824977559886,0.7,2.7
143.0,1902-03-15,British Home Championship,Scotland,Wales,5.0,1.0,1,Other,1902-03-15 00:00:00_Scotland_Wales,1661.9755208681222,4.7,1.0
143.0,1902-03-15,British Home Championship,Wales,Scotland,1.0,5.0,0,Other,1902-03-15 00:00:00_Scotland_Wales,1369.4514017622332,0.7,2.6
144.0,1902-03-22,British Home Championship,England,Northern Ireland,1.0,0.0,0,Other,1902-03-22 00:00:00_England_Northern Ireland,1653.0318536601685,3.4,1.0
144.0,1902-03-22,British Home Championship,Northern Ireland,England,0.0,1.0,1,Other,1902-03-22 00:00:00_England_Northern Ireland,1321.5229609956316,0.6,3.6
145.0,1902-05-03,British Home Championship,England,Scotland,2.0,2.0,1,Other,1902-05-03 00:00:00_England_Scotland,1653.2892162506457,2.2,0.8
145.0,1902-05-03,British Home Championship,Scotland,England,2.0,2.0,0,Other,1902-05-03 00:00:00_England_Scotland,1661.718158277645,4.6,1.1
146.0,1902-07-20,Friendly,Argentina,Uruguay,6.0,0.0,0,Friendly,1902-07-20 00:00:00_Argentina_Uruguay,1510.0,1.2,1.2
146.0,1902-07-20,Friendly,Uruguay,Argentina,0.0,6.0,1,Friendly,1902-07-20 00:00:00_Argentina_Uruguay,1490.0,1.2,1.2
147.0,1902-10-12,Friendly,Austria,Hungary,5.0,0.0,1,Friendly,1902-10-12 00:00:00_Austria_Hungary,1510.0,1.2,1.2
147.0,1902-10-12,Friendly,Hungary,Austria,0.0,5.0,0,Friendly,1902-10-12 00:00:00_Austria_Hungary,1490.0,1.2,1.2
148.0,1903-02-14,British Home Championship,England,Northern Ireland,4.0,0.0,1,Other,1903-02-14 00:00:00_England_Northern Ireland,1655.869282516707,2.0,1.0
148.0,1903-02-14,British Home Championship,Northern Ireland,England,0.0,4.0,0,Other,1903-02-14 00:00:00_England_Northern Ireland,1318.9428947295703,0.5,3.7
149.0,1903-03-02,British Home Championship,England,Wales,2.0,1.0,1,Other,1903-03-02 00:00:00_England_Wales,1659.0948313280123,2.2,0.9
149.0,1903-03-02,British Home Championship,Wales,England,1.0,2.0,0,Other,1903-03-02 00:00:00_England_Wales,1366.225852950928,0.8,2.5
150.0,1903-03-09,British Home Championship,Scotland,Wales,1.0,0.0,0,Other,1903-03-09 00:00:00_Scotland_Wales,1664.8048773127623,3.9,1.2
150.0,1903-03-09,British Home Championship,Wales,Scotland,0.0,1.0,1,Other,1903-03-09 00:00:00_Scotland_Wales,1363.1391339158106,0.9,2.3
151.0,1903-03-21,British Home Championship,Northern Ireland,Scotland,2.0,0.0,0,Other,1903-03-21 00:00:00_Northern Ireland_Scotland,1336.5397491303581,0.4,3.2
151.0,1903-03-21,British Home Championship,Scotland,Northern Ireland,0.0,2.0,1,Other,1903-03-21 00:00:00_Northern Ireland_Scotland,1647.2080229119745,3.9,1.0
152.0,1903-03-28,British Home Championship,Northern Ireland,Wales,2.0,0.0,1,Other,1903-03-28 00:00:00_Northern Ireland_Wales,1347.3038486750918,0.6,3.0
152.0,1903-03-28,British Home Championship,Wales,Northern Ireland,0.0,2.0,0,Other,1903-03-28 00:00:00_Northern Ireland_Wales,1352.375034371077,0.7,1.9
153.0,1903-04-04,British Home Championship,England,Scotland,1.0,2.0,1,Other,1903-04-04 00:00:00_England_Scotland,1648.7528349081579,2.2,1.0
153.0,1903-04-04,British Home Championship,Scotland,England,2.0,1.0,0,Other,1903-04-04 00:00:00_England_Scotland,1657.550019331829,3.4,1.0
154.0,1903-04-05,Friendly,Czechoslovakia,Hungary,1.0,2.0,0,Friendly,1903-04-05 00:00:00_Czechoslovakia_Hungary,1489.71225631668,1.2,1.2
154.0,1903-04-05,Friendly,Hungary,Czechoslovakia,2.0,1.0,1,Friendly,1903-04-05 00:00:00_Czechoslovakia_Hungary,1500.28774368332,0.0,5.0
155.0,1903-06-11,Friendly,Austria,Hungary,2.0,3.0,0,Friendly,1903-06-11 00:00:00_Austria_Hungary,1499.7205315838,5.0,0.0
155.0,1903-06-11,Friendly,Hungary,Austria,3.0,2.0,1,Friendly,1903-06-11 00:00:00_Austria_Hungary,1510.56721209952,1.0,3.0
156.0,1903-09-13,Friendly,Argentina,Uruguay,2.0,3.0,1,Friendly,1903-09-13 00:00:00_Argentina_Uruguay,1499.4249887221547,6.0,0.0
156.0,1903-09-13,Friendly,Uruguay,Argentina,3.0,2.0,0,Friendly,1903-09-13 00:00:00_Argentina_Uruguay,1500.5750112778453,0.0,6.0
157.0,1903-10-11,Friendly,Austria,Hungary,4.0,2.0,1,Friendly,1903-10-11 00:00:00_Austria_Hungary,1510.0326227588032,3.5,1.5
157.0,1903-10-11,Friendly,Hungary,Austria,2.0,4.0,0,Friendly,1903-10-11 00:00:00_Austria_Hungary,1500.2551209245169,1.6666666666666667,2.6666666666666665
158.0,1904-02-29,British Home Championship,England,Wales,2.0,2.0,0,Other,1904-02-29 00:00:00_England_Wales,1641.826271700724,2.2,1.1
158.0,1904-02-29,British Home Championship,Wales,England,2.0,2.0,1,Other,1904-02-29 00:00:00_England_Wales,1359.3015975785108,0.5,2.1
159.0,1904-03-12,British Home Championship,England,Northern Ireland,3.0,1.0,0,Other,1904-03-12 00:00:00_England_Northern Ireland,1644.9275925733957,2.3,0.9
159.0,1904-03-12,British Home Championship,Northern Ireland,England,1.0,3.0,1,Other,1904-03-12 00:00:00_England_Northern Ireland,1344.20252780242,0.8,2.7
